NOP,NOP @ OKC,12/23/2022,W,265,128,41,94,43.6,13,37,35.1,33,40,82.5,13,42,55,30,10,4,21,21,3
TOR,TOR @ CLE,12/23/2022,W,240,118,42,84,50.0,19,37,51.4,15,18,83.3,11,34,45,25,10,2,19,20,11
CLE,CLE vs. TOR,12/23/2022,L,240,107,39,76,51.3,11,33,33.3,18,30,60.0,6,29,35,27,9,4,15,17,-11
SAS,SAS @ NOP,12/22/2022,L,240,117,43,90,47.8,9,28,32.1,22,27,81.5,14,30,44,23,8,2,17,24,-9
NOP,NOP vs. SAS,12/22/2022,W,240,126,44,91,48.4,13,34,38.2,25,27,92.6,16,30,46,25,10,6,17,24,9
UTA,UTA vs. WAS,12/22/2022,W,240,120,42,86,48.8,16,35,45.7,20,21,95.2,8,32,40,16,5,3,11,16,8
WAS,WAS @ UTA,12/22/2022,L,240,112,46,82,56.1,7,21,33.3,13,17,76.5,3,34,37,20,5,2,11,15,-8
DAL,DAL @ MIN,12/21/2022,W,240,104,34,75,45.3,13,39,33.3,23,27,85.2,7,32,39,17,6,3,13,12,5
OKC,OKC vs. POR,12/21/2022,W,240,101,36,77,46.8,8,24,33.3,21,25,84.0,9,28,37,19,9,3,18,16,3
IND,IND @ BOS,12/21/2022,W,240,117,46,98,46.9,18,39,46.2,7,9,77.8,12,35,47,27,10,3,14,22,5
BOS,BOS vs. IND,12/21/2022,L,240,112,39,101,38.6,13,41,31.7,21,25,84.0,25,37,62,26,11,5,17,9,-5
NYK,NYK vs. TOR,12/21/2022,L,240,106,42,76,55.3,11,26,42.3,11,18,61.1,9,29,38,25,2,3,17,19,-7
POR,POR @ OKC,12/21/2022,L,240,98,39,79,49.4,14,36,38.9,6,9,66.7,9,27,36,29,9,5,20,22,-3
LAC,LAC vs. CHA,12/21/2022,W,240,126,41,81,50.6,23,49,46.9,21,23,91.3,5,43,48,29,6,7,27,22,21
CHA,CHA @ LAC,12/21/2022,L,240,105,37,92,40.2,9,31,29.0,22,29,75.9,11,29,40,25,15,2,15,18,-21
TOR,TOR @ NYK,12/21/2022,W,240,113,42,94,44.7,9,34,26.5,20,22,90.9,16,22,38,17,7,4,5,16,7
MIN,MIN vs. DAL,12/21/2022,L,240,99,42,85,49.4,8,30,26.7,7,10,70.0,8,31,39,23,7,4,13,24,-5
HOU,HOU vs. ORL,12/21/2022,L,240,110,41,88,46.6,17,43,39.5,11,17,64.7,9,40,49,22,6,4,17,23,-6
ORL,ORL @ HOU,12/21/2022,W,240,116,41,91,45.1,11,37,29.7,23,33,69.7,11,34,45,19,11,6,11,18,6
SAC,SAC vs. LAL,12/21/2022,W,240,134,48,95,50.5,17,47,36.2,21,28,75.0,10,36,46,29,6,2,12,23,14
LAL,LAL @ SAC,12/21/2022,L,240,120,42,84,50.0,11,24,45.8,25,30,83.3,5,34,39,25,6,5,15,24,-14
CLE,CLE vs. MIL,12/21/2022,W,240,114,41,85,48.2,10,32,31.3,22,28,78.6,9,28,37,22,8,3,10,21,8
CHI,CHI @ ATL,12/21/2022,W,240,110,43,86,50.0,7,24,29.2,17,22,77.3,8,39,47,20,9,4,11,15,2
PHI,PHI vs. DET,12/21/2022,W,240,113,41,93,44.1,11,37,29.7,20,22,90.9,13,36,49,27,8,7,12,23,20
DET,DET @ PHI,12/21/2022,L,240,93,31,79,39.2,6,23,26.1,25,34,73.5,11,35,46,15,6,1,22,15,-20
MIL,MIL @ CLE,12/21/2022,L,240,106,39,83,47.0,13,30,43.3,15,22,68.2,13,33,46,20,7,5,21,23,-8
ATL,ATL vs. CHI,12/21/2022,L,240,108,39,91,42.9,14,37,37.8,16,16,100,9,38,47,22,6,7,15,15,-2
GSW,GSW @ BKN,12/21/2022,L,240,113,41,83,49.4,12,33,36.4,19,25,76.0,9,27,36,32,6,1,21,14,-30
BKN,BKN vs. GSW,12/21/2022,W,240,143,54,84,64.3,21,33,63.6,14,16,87.5,3,29,32,42,10,4,15,23,30
DET,DET vs. UTA,12/20/2022,L,240,111,41,81,50.6,9,25,36.0,20,27,74.1,9,34,43,22,6,1,14,19,-15
NYK,NYK vs. GSW,12/20/2022,W,240,132,45,87,51.7,17,40,42.5,25,32,78.1,14,33,47,27,8,1,12,15,38
GSW,GSW @ NYK,12/20/2022,L,240,94,35,74,47.3,12,35,34.3,12,13,92.3,4,25,29,23,3,2,20,22,-38
MEM,MEM @ DEN,12/20/2022,L,240,91,36,81,44.4,5,26,19.2,14,21,66.7,7,35,42,25,11,7,16,21,-14
DEN,DEN vs. MEM,12/20/2022,W,240,105,40,89,44.9,10,27,37.0,15,25,60.0,13,35,48,28,9,5,17,19,14
CHI,CHI @ MIA,12/20/2022,W,240,113,40,73,54.8,13,31,41.9,20,24,83.3,5,34,39,24,7,0,17,16,10
MIA,MIA vs. CHI,12/20/2022,L,240,103,38,81,46.9,15,44,34.1,12,17,70.6,9,26,35,26,9,0,13,16,-10
UTA,UTA @ DET,12/20/2022,W,240,126,47,93,50.5,20,46,43.5,12,19,63.2,12,31,43,27,7,5,12,22,15
WAS,WAS @ PHX,12/20/2022,W,240,113,38,80,47.5,11,27,40.7,26,37,70.3,9,32,41,22,9,4,10,14,3
PHX,PHX vs. WAS,12/20/2022,L,240,110,41,89,46.1,13,32,40.6,15,19,78.9,15,29,44,26,2,1,14,23,-3
ATL,ATL vs. ORL,12/19/2022,W,240,126,48,94,51.1,12,32,37.5,18,20,90.0,6,35,41,29,7,3,10,18,1
DAL,DAL @ MIN,12/19/2022,L,240,106,31,76,40.8,19,45,42.2,25,31,80.6,8,34,42,23,5,5,16,23,-10
MIN,MIN vs. DAL,12/19/2022,W,240,116,42,89,47.2,12,31,38.7,20,24,83.3,9,35,44,19,5,4,11,24,10
MIL,MIL @ NOP,12/19/2022,W,240,128,45,81,55.6,13,40,32.5,25,31,80.6,8,36,44,26,8,6,18,21,9
NOP,NOP vs. MIL,12/19/2022,L,240,119,42,99,42.4,18,45,40.0,17,24,70.8,17,27,44,30,9,0,15,20,-9
POR,POR @ OKC,12/19/2022,L,240,121,44,88,50.0,16,37,43.2,17,21,81.0,14,31,45,26,5,2,16,28,-2
OKC,OKC vs. POR,12/19/2022,W,240,123,40,88,45.5,11,31,35.5,32,37,86.5,11,28,39,20,7,5,12,21,2
CHA,CHA @ SAC,12/19/2022,W,240,125,49,95,51.6,10,31,32.3,17,23,73.9,11,45,56,26,4,7,14,25,6
HOU,HOU vs. SAS,12/19/2022,L,240,105,40,94,42.6,5,24,20.8,20,31,64.5,16,25,41,23,13,3,11,16,-19
SAS,SAS @ HOU,12/19/2022,W,240,124,46,83,55.4,17,34,50.0,15,19,78.9,9,37,46,30,6,6,19,23,19
LAL,LAL @ PHX,12/19/2022,L,240,104,39,87,44.8,12,28,42.9,14,17,82.4,10,28,38,13,5,5,15,16,-26
TOR,TOR @ PHI,12/19/2022,L,265,101,37,88,42.0,11,40,27.5,16,20,80.0,9,41,50,24,6,3,16,20,-3
CLE,CLE vs. UTA,12/19/2022,W,240,122,43,70,61.4,15,26,57.7,21,26,80.8,4,41,45,24,5,4,23,20,23
PHI,PHI vs. TOR,12/19/2022,W,265,104,32,80,40.0,15,42,35.7,25,27,92.6,4,37,41,22,8,1,16,21,3
ORL,ORL @ ATL,12/19/2022,L,240,125,45,95,47.4,12,34,35.3,23,25,92.0,10,35,45,29,8,8,8,17,-1
PHX,PHX vs. LAL,12/19/2022,W,240,130,46,93,49.5,20,39,51.3,18,24,75.0,15,36,51,21,10,5,9,16,26
SAC,SAC vs. CHA,12/19/2022,L,240,119,45,95,47.4,12,33,36.4,17,31,54.8,10,32,42,23,8,2,8,23,-6
UTA,UTA @ CLE,12/19/2022,L,240,99,36,93,38.7,10,34,29.4,17,23,73.9,15,20,35,19,9,2,14,22,-23
DET,DET vs. BKN,12/18/2022,L,240,121,42,88,47.7,8,30,26.7,29,34,85.3,11,30,41,20,9,2,9,19,-3
BKN,BKN @ DET,12/18/2022,W,240,124,44,80,55.0,15,29,51.7,21,23,91.3,4,31,35,26,5,8,13,24,3
CHA,CHA @ DEN,12/18/2022,L,240,115,41,96,42.7,12,38,31.6,21,23,91.3,12,36,48,26,7,7,11,26,-4
NYK,NYK @ IND,12/18/2022,W,240,109,39,83,47.0,8,26,30.8,23,30,76.7,14,35,49,13,7,9,16,21,3
LAL,LAL vs. WAS,12/18/2022,W,240,119,46,92,50.0,11,27,40.7,16,22,72.7,6,37,43,29,4,5,9,18,2
WAS,WAS @ LAL,12/18/2022,L,240,117,44,95,46.3,10,39,25.6,19,24,79.2,10,38,48,24,5,6,10,20,-2
DEN,DEN vs. CHA,12/18/2022,W,240,119,43,94,45.7,11,33,33.3,22,34,64.7,15,40,55,33,6,3,14,17,4
TOR,TOR vs. GSW,12/18/2022,L,240,110,40,95,42.1,13,33,39.4,17,22,77.3,18,25,43,21,6,2,14,22,-16
GSW,GSW @ TOR,12/18/2022,W,240,126,43,81,53.1,18,39,46.2,22,26,84.6,12,29,41,31,6,2,17,21,16
IND,IND vs. NYK,12/18/2022,L,240,106,39,90,43.3,13,38,34.2,15,23,65.2,12,32,44,20,5,3,15,28,-3
CHI,CHI @ MIN,12/18/2022,L,240,126,46,88,52.3,16,38,42.1,18,24,75.0,6,24,30,31,6,1,11,16,-24
MIN,MIN vs. CHI,12/18/2022,W,240,150,57,87,65.5,23,43,53.5,13,16,81.3,4,35,39,38,5,5,13,21,24
BOS,BOS vs. ORL,12/18/2022,L,240,92,31,89,34.8,12,47,25.5,18,21,85.7,11,43,54,22,7,7,17,17,-3
ORL,ORL @ BOS,12/18/2022,W,240,95,33,86,38.4,12,29,41.4,17,19,89.5,6,40,46,20,9,3,13,18,3
MEM,MEM @ OKC,12/17/2022,L,240,109,34,90,37.8,12,45,26.7,29,37,78.4,10,43,53,15,5,5,10,20,-6
OKC,OKC vs. MEM,12/17/2022,W,240,115,38,92,41.3,19,45,42.2,20,31,64.5,9,44,53,29,7,0,10,25,6
MIA,MIA @ SAS,12/17/2022,W,240,111,42,82,51.2,11,30,36.7,16,23,69.6,8,32,40,25,14,3,14,27,10
SAS,SAS vs. MIA,12/17/2022,L,240,101,33,77,42.9,10,27,37.0,25,33,75.8,7,31,38,29,8,3,17,19,-10
PHX,PHX vs. NOP,12/17/2022,W,240,118,39,83,47.0,15,41,36.6,25,35,71.4,10,25,35,23,6,3,8,13,4
NOP,NOP @ PHX,12/17/2022,L,240,114,45,77,58.4,14,30,46.7,10,13,76.9,4,32,36,27,2,5,17,27,-4
POR,POR @ HOU,12/17/2022,W,240,107,40,85,47.1,13,36,36.1,14,19,73.7,10,26,36,20,8,4,14,20,12
HOU,HOU vs. POR,12/17/2022,L,240,95,36,90,40.0,3,29,10.3,20,29,69.0,18,33,51,19,7,6,17,18,-12
UTA,UTA @ MIL,12/17/2022,L,240,97,39,86,45.3,16,47,34.0,3,6,50.0,7,22,29,24,5,2,14,13,-26
MIL,MIL vs. UTA,12/17/2022,W,240,123,48,90,53.3,18,38,47.4,9,11,81.8,15,39,54,30,5,3,15,13,26
DAL,DAL @ CLE,12/17/2022,L,265,99,36,88,40.9,15,49,30.6,12,19,63.2,5,40,45,19,5,6,12,20,-1
CLE,CLE vs. DAL,12/17/2022,W,265,100,40,94,42.6,7,36,19.4,13,22,59.1,9,42,51,23,6,5,13,24,1
WAS,WAS @ LAC,12/17/2022,L,240,93,36,84,42.9,9,25,36.0,12,13,92.3,7,35,42,20,10,2,16,21,-9
LAC,LAC vs. WAS,12/17/2022,W,240,102,37,86,43.0,12,29,41.4,16,26,61.5,12,37,49,19,6,5,14,16,9
ORL,ORL @ BOS,12/16/2022,W,240,117,42,91,46.2,9,33,27.3,24,28,85.7,15,38,53,19,7,1,18,26,8
GSW,GSW @ PHI,12/16/2022,L,240,106,39,94,41.5,17,43,39.5,11,13,84.6,13,35,48,31,8,6,17,21,-12
DEN,DEN @ LAL,12/16/2022,L,240,108,39,81,48.1,9,27,33.3,21,28,75.0,9,30,39,25,7,4,19,17,-18
LAL,LAL vs. DEN,12/16/2022,W,240,126,48,91,52.7,12,33,36.4,18,24,75.0,11,34,45,29,11,4,15,21,18
CHI,CHI @ NYK,12/16/2022,L,240,91,36,77,46.8,12,30,40.0,7,8,87.5,2,37,39,26,3,2,20,25,-23
NYK,NYK vs. CHI,12/16/2022,W,240,114,37,92,40.2,17,44,38.6,23,32,71.9,15,35,50,19,13,2,12,13,23
BKN,BKN @ TOR,12/16/2022,W,240,119,46,76,60.5,9,26,34.6,18,23,78.3,4,33,37,22,5,6,15,25,3
DAL,DAL vs. POR,12/16/2022,W,240,130,45,81,55.6,18,43,41.9,22,26,84.6,3,37,40,25,4,5,13,19,20
POR,POR @ DAL,12/16/2022,L,240,110,39,89,43.8,13,37,35.1,19,25,76.0,10,32,42,21,4,2,12,22,-20
TOR,TOR vs. BKN,12/16/2022,L,240,116,41,84,48.8,9,24,37.5,25,29,86.2,7,25,32,17,5,1,9,19,-3
CHA,CHA vs. ATL,12/16/2022,L,240,106,39,98,39.8,15,43,34.9,13,19,68.4,15,28,43,26,8,5,13,25,-19
ATL,ATL @ CHA,12/16/2022,W,240,125,41,75,54.7,15,29,51.7,28,34,82.4,4,37,41,25,3,5,14,22,19
PHI,PHI vs. GSW,12/16/2022,W,240,118,39,85,45.9,15,38,39.5,25,31,80.6,11,38,49,23,11,5,15,13,12
BOS,BOS vs. ORL,12/16/2022,L,240,109,35,84,41.7,11,46,23.9,28,34,82.4,10,28,38,17,9,12,14,21,-8
OKC,OKC vs. MIN,12/16/2022,L,240,110,41,88,46.6,11,37,29.7,17,21,81.0,9,36,45,29,7,4,22,21,-2
MIN,MIN @ OKC,12/16/2022,W,240,112,43,87,49.4,12,25,48.0,14,25,56.0,11,32,43,23,16,6,16,18,2
SAC,SAC @ DET,12/16/2022,W,240,122,43,82,52.4,12,31,38.7,24,29,82.8,4,29,33,30,8,1,14,25,9
CLE,CLE vs. IND,12/16/2022,W,240,118,38,76,50.0,14,31,45.2,28,32,87.5,6,28,34,23,6,2,10,15,6
DET,DET vs. SAC,12/16/2022,L,240,113,39,85,45.9,10,29,34.5,25,31,80.6,14,32,46,22,7,1,17,26,-9
IND,IND @ CLE,12/16/2022,L,240,112,42,80,52.5,11,36,30.6,17,19,89.5,5,28,33,34,6,4,10,22,-6
UTA,UTA vs. NOP,12/15/2022,W,265,132,42,92,45.7,18,47,38.3,30,37,81.1,11,33,44,24,8,6,16,25,3
NOP,NOP @ UTA,12/15/2022,L,265,129,47,99,47.5,12,30,40.0,23,28,82.1,19,30,49,24,8,6,18,30,-3
HOU,HOU vs. MIA,12/15/2022,L,240,108,44,94,46.8,9,33,27.3,11,17,64.7,18,33,51,22,10,4,15,19,-3
MIA,MIA @ HOU,12/15/2022,W,240,111,39,88,44.3,16,47,34.0,17,23,73.9,14,26,40,21,10,6,14,19,3
PHX,PHX @ LAC,12/15/2022,W,240,111,44,95,46.3,9,32,28.1,14,18,77.8,15,38,53,27,8,8,9,18,16
LAC,LAC vs. PHX,12/15/2022,L,240,95,34,90,37.8,12,33,36.4,15,21,71.4,21,31,52,21,4,3,18,18,-16
MIL,MIL @ MEM,12/15/2022,L,240,101,35,94,37.2,13,50,26.0,18,27,66.7,11,28,39,22,5,1,9,18,-41
MEM,MEM vs. MIL,12/15/2022,W,240,142,56,102,54.9,12,32,37.5,18,23,78.3,14,42,56,30,5,7,8,19,41
WAS,WAS @ DEN,12/14/2022,L,240,128,48,91,52.7,19,39,48.7,13,23,56.5,4,20,24,40,10,5,14,28,-13
TOR,TOR vs. SAC,12/14/2022,L,240,123,47,94,50.0,6,21,28.6,23,27,85.2,11,28,39,25,8,7,7,18,-1
SAC,SAC @ TOR,12/14/2022,W,240,124,45,93,48.4,17,46,37.0,17,20,85.0,13,37,50,29,3,3,15,16,1
MIN,MIN @ LAC,12/14/2022,L,240,88,31,74,41.9,4,22,18.2,22,30,73.3,7,36,43,15,9,4,17,20,-11
LAC,LAC vs. MIN,12/14/2022,W,240,99,34,89,38.2,14,46,30.4,17,21,81.0,14,38,52,21,8,2,15,21,11
DET,DET @ CHA,12/14/2022,W,265,141,48,93,51.6,18,40,45.0,27,36,75.0,12,40,52,25,0,8,16,29,7
NYK,NYK @ CHI,12/14/2022,W,265,128,45,91,49.5,18,34,52.9,20,25,80.0,15,33,48,25,7,5,18,25,8
CHI,CHI vs. NYK,12/14/2022,L,265,120,46,84,54.8,9,28,32.1,19,22,86.4,3,28,31,25,6,7,12,18,-8
CLE,CLE @ DAL,12/14/2022,W,240,105,41,78,52.6,8,24,33.3,15,19,78.9,5,38,43,26,5,2,9,20,15
DAL,DAL vs. CLE,12/14/2022,L,240,90,29,74,39.2,13,38,34.2,19,26,73.1,6,27,33,17,2,3,13,15,-15
ORL,ORL vs. ATL,12/14/2022,W,240,135,47,93,50.5,16,36,44.4,25,30,83.3,14,32,46,28,10,6,14,22,11
ATL,ATL @ ORL,12/14/2022,L,240,124,44,88,50.0,12,35,34.3,24,27,88.9,11,28,39,30,2,6,13,21,-11
MIA,MIA @ OKC,12/14/2022,W,240,110,37,86,43.0,24,56,42.9,12,15,80.0,7,32,39,25,9,1,14,21,2
OKC,OKC vs. MIA,12/14/2022,L,240,108,41,82,50.0,9,24,37.5,17,23,73.9,7,37,44,26,7,4,14,16,-2
POR,POR @ SAS,12/14/2022,W,240,128,49,81,60.5,18,40,45.0,12,17,70.6,5,35,40,26,5,3,17,20,16
CHA,CHA vs. DET,12/14/2022,L,265,134,47,114,41.2,17,51,33.3,23,29,79.3,17,35,52,21,7,6,5,29,-7
IND,IND vs. GSW,12/14/2022,W,240,125,44,87,50.6,16,39,41.0,21,25,84.0,5,29,34,30,10,8,18,25,6
DEN,DEN vs. WAS,12/14/2022,W,240,141,54,83,65.1,4,16,25.0,29,35,82.9,7,38,45,31,8,7,19,17,13
GSW,GSW @ IND,12/14/2022,L,240,119,40,86,46.5,14,33,42.4,25,29,86.2,12,34,46,27,5,4,24,20,-6
SAS,SAS vs. POR,12/14/2022,L,240,112,45,97,46.4,11,29,37.9,11,19,57.9,14,26,40,23,9,3,11,16,-16
PHX,PHX @ HOU,12/13/2022,L,240,97,33,103,32.0,13,51,25.5,18,19,94.7,18,26,44,22,13,7,10,24,-14
HOU,HOU vs. PHX,12/13/2022,W,240,111,34,81,42.0,12,35,34.3,31,34,91.2,17,50,67,16,6,9,23,21,14
PHI,PHI vs. SAC,12/13/2022,W,240,123,43,84,51.2,16,35,45.7,21,27,77.8,4,38,42,34,10,4,12,21,20
SAC,SAC @ PHI,12/13/2022,L,240,103,38,92,41.3,10,42,23.8,17,20,85.0,13,35,48,21,5,4,17,22,-20
LAL,LAL vs. BOS,12/13/2022,L,265,118,44,93,47.3,8,29,27.6,22,30,73.3,7,42,49,23,7,9,12,17,-4
BOS,BOS @ LAL,12/13/2022,W,265,122,46,104,44.2,19,48,39.6,11,16,68.8,13,38,51,27,6,2,14,22,4
NOP,NOP @ UTA,12/13/2022,L,240,100,37,93,39.8,4,27,14.8,22,33,66.7,15,28,43,25,12,3,17,17,-21
UTA,UTA vs. NOP,12/13/2022,W,240,121,49,103,47.6,15,47,31.9,8,12,66.7,19,40,59,31,4,10,22,23,21
MIL,MIL vs. GSW,12/13/2022,W,240,128,45,82,54.9,12,29,41.4,26,32,81.3,12,43,55,22,8,5,23,18,17
GSW,GSW @ MIL,12/13/2022,L,240,111,38,95,40.0,20,50,40.0,15,19,78.9,12,25,37,25,7,2,18,22,-17
MIA,MIA @ IND,12/12/2022,W,240,87,32,83,38.6,9,34,26.5,14,18,77.8,9,39,48,23,7,2,14,17,5
IND,IND vs. MIA,12/12/2022,L,240,82,28,79,35.4,11,39,28.2,15,20,75.0,8,37,45,16,7,11,18,18,-5
POR,POR vs. MIN,12/12/2022,W,240,133,48,89,53.9,21,46,45.7,16,21,76.2,11,43,54,32,4,4,19,21,21
SAS,SAS vs. CLE,12/12/2022,W,240,112,46,97,47.4,9,27,33.3,11,16,68.8,19,27,46,25,6,2,13,19,1
CLE,CLE @ SAS,12/12/2022,L,240,111,45,92,48.9,5,23,21.7,16,17,94.1,15,29,44,21,7,7,15,13,-1
MIN,MIN @ POR,12/12/2022,L,240,112,46,93,49.5,10,27,37.0,10,19,52.6,7,30,37,25,12,2,10,19,-21
ATL,ATL @ MEM,12/12/2022,L,240,103,37,104,35.6,12,37,32.4,17,22,77.3,20,19,39,20,13,1,16,17,-25
MEM,MEM vs. ATL,12/12/2022,W,240,128,50,83,60.2,13,32,40.6,15,18,83.3,5,44,49,36,8,12,23,17,25
OKC,OKC @ DAL,12/12/2022,L,240,114,42,88,47.7,10,31,32.3,20,21,95.2,10,32,42,21,4,1,13,22,-7
DAL,DAL vs. OKC,12/12/2022,W,240,121,39,93,41.9,22,54,40.7,21,25,84.0,16,34,50,24,4,3,14,19,7
LAC,LAC vs. BOS,12/12/2022,W,240,113,44,90,48.9,10,25,40.0,15,21,71.4,11,35,46,18,10,2,10,26,20
BOS,BOS @ LAC,12/12/2022,L,240,93,33,76,43.4,9,39,23.1,18,26,69.2,5,31,36,27,5,6,15,17,-20
WAS,WAS vs. BKN,12/12/2022,L,240,100,37,79,46.8,11,31,35.5,15,22,68.2,6,38,44,21,6,2,20,16,-12
BKN,BKN @ WAS,12/12/2022,W,240,112,44,89,49.4,8,27,29.6,16,18,88.9,7,34,41,25,8,7,13,20,12
HOU,HOU vs. MIL,12/11/2022,W,240,97,40,91,44.0,6,27,22.2,11,12,91.7,10,39,49,23,11,8,12,17,5
PHX,PHX @ NOP,12/11/2022,L,265,124,49,105,46.7,13,38,34.2,13,17,76.5,19,23,42,34,7,5,15,24,-5
MIL,MIL @ HOU,12/11/2022,L,240,92,33,90,36.7,12,43,27.9,14,18,77.8,13,39,52,18,5,6,16,12,-5
SAC,SAC @ NYK,12/11/2022,L,240,99,33,83,39.8,10,39,25.6,23,35,65.7,11,30,41,20,7,0,17,21,-13
NYK,NYK vs. SAC,12/11/2022,W,240,112,40,89,44.9,8,35,22.9,24,27,88.9,15,40,55,19,8,4,17,22,13
NOP,NOP vs. PHX,12/11/2022,W,265,129,50,86,58.1,8,25,32.0,21,28,75.0,7,36,43,31,10,3,17,26,5
ORL,ORL vs. TOR,12/11/2022,W,240,111,36,77,46.8,14,31,45.2,25,31,80.6,11,31,42,25,3,7,18,28,12
TOR,TOR @ ORL,12/11/2022,L,240,99,30,75,40.0,6,25,24.0,33,38,86.8,7,21,28,18,9,7,9,25,-12
DET,DET vs. LAL,12/11/2022,L,240,117,43,93,46.2,17,45,37.8,14,17,82.4,10,30,40,28,9,3,12,19,-7
CHI,CHI @ ATL,12/11/2022,L,265,122,48,100,48.0,7,27,25.9,19,23,82.6,13,40,53,28,11,6,19,21,-1
ATL,ATL vs. CHI,12/11/2022,W,265,123,47,98,48.0,13,39,33.3,16,21,76.2,8,37,45,28,3,6,15,22,1
LAL,LAL @ DET,12/11/2022,W,240,124,46,84,54.8,11,26,42.3,21,27,77.8,6,36,42,31,8,4,11,14,7
PHI,PHI vs. CHA,12/11/2022,W,240,131,46,83,55.4,13,27,48.1,26,32,81.3,9,32,41,31,6,6,16,24,18
CHA,CHA @ PHI,12/11/2022,L,240,113,38,93,40.9,11,30,36.7,26,30,86.7,15,30,45,21,12,3,16,24,-18
UTA,UTA @ DEN,12/10/2022,L,240,110,39,85,45.9,15,41,36.6,17,21,81.0,10,32,42,20,5,6,14,20,-5
DEN,DEN vs. UTA,12/10/2022,W,240,115,47,86,54.7,8,26,30.8,13,16,81.3,6,33,39,28,5,8,9,17,5
OKC,OKC @ CLE,12/10/2022,L,240,102,38,83,45.8,10,29,34.5,16,20,80.0,7,33,40,25,8,6,11,26,-8
CLE,CLE vs. OKC,12/10/2022,W,240,110,40,85,47.1,12,32,37.5,18,26,69.2,12,36,48,25,6,4,13,14,8
BKN,BKN @ IND,12/10/2022,W,240,136,52,100,52.0,9,28,32.1,23,32,71.9,29,30,59,19,7,3,18,24,3
IND,IND vs. BKN,12/10/2022,L,240,133,47,85,55.3,21,44,47.7,18,24,75.0,7,23,30,30,10,3,19,27,-3
MIA,MIA vs. SAS,12/10/2022,L,240,111,39,81,48.1,13,34,38.2,20,28,71.4,5,27,32,26,5,3,10,22,-4
SAS,SAS @ MIA,12/10/2022,W,240,115,42,78,53.8,7,21,33.3,24,31,77.4,9,37,46,24,8,4,18,21,4
MIN,MIN @ POR,12/10/2022,L,240,118,45,83,54.2,10,23,43.5,18,24,75.0,4,24,28,22,11,4,13,21,-6
POR,POR vs. MIN,12/10/2022,W,240,124,43,83,51.8,13,34,38.2,25,28,89.3,11,34,45,20,5,4,16,24,6
CHI,CHI vs. DAL,12/10/2022,W,240,144,54,85,63.5,19,34,55.9,17,24,70.8,4,40,44,33,8,5,10,17,29
DAL,DAL @ CHI,12/10/2022,L,240,115,41,90,45.6,11,44,25.0,22,26,84.6,8,29,37,24,5,4,8,17,-29
GSW,GSW vs. BOS,12/10/2022,W,240,123,47,92,51.1,13,39,33.3,16,20,80.0,11,42,53,26,3,6,15,20,16
BOS,BOS @ GSW,12/10/2022,L,240,107,38,87,43.7,12,40,30.0,19,26,73.1,6,33,39,17,8,6,10,14,-16
LAC,LAC @ WAS,12/10/2022,W,240,114,40,94,42.6,19,48,39.6,15,16,93.8,9,33,42,22,9,7,10,16,7
WAS,WAS vs. LAC,12/10/2022,L,240,107,37,85,43.5,16,34,47.1,17,19,89.5,8,42,50,24,8,3,15,15,-7
TOR,TOR @ ORL,12/09/2022,L,240,109,36,85,42.4,10,35,28.6,27,33,81.8,7,26,33,23,10,5,7,17,-4
ORL,ORL vs. TOR,12/09/2022,W,240,113,42,71,59.2,10,26,38.5,19,21,90.5,3,40,43,24,3,4,20,27,4
DET,DET @ MEM,12/09/2022,L,240,103,36,90,40.0,11,35,31.4,20,27,74.1,13,34,47,23,6,7,19,29,-11
MEM,MEM vs. DET,12/09/2022,W,240,114,44,91,48.4,9,32,28.1,17,32,53.1,12,36,48,30,11,8,14,19,11
MIL,MIL @ DAL,12/09/2022,W,240,106,38,87,43.7,11,32,34.4,19,23,82.6,13,38,51,27,5,4,17,21,1
ATL,ATL @ BKN,12/09/2022,L,240,116,46,93,49.5,10,29,34.5,14,16,87.5,12,26,38,21,12,4,18,18,-4
DAL,DAL vs. MIL,12/09/2022,L,240,105,41,88,46.6,13,40,32.5,10,24,41.7,12,31,43,21,8,6,11,21,-1
CLE,CLE vs. SAC,12/09/2022,L,240,95,34,79,43.0,10,30,33.3,17,22,77.3,8,28,36,20,7,4,20,23,-11
SAC,SAC @ CLE,12/09/2022,W,240,106,35,66,53.0,16,33,48.5,20,32,62.5,5,33,38,21,11,5,19,22,11
BKN,BKN vs. ATL,12/09/2022,W,240,120,45,83,54.2,13,30,43.3,17,21,81.0,9,29,38,30,10,5,21,18,4
UTA,UTA vs. MIN,12/09/2022,L,240,108,39,90,43.3,13,44,29.5,17,24,70.8,12,28,40,22,9,0,11,20,-10
MIN,MIN @ UTA,12/09/2022,W,240,118,42,79,53.2,14,35,40.0,20,26,76.9,6,38,44,30,7,3,17,21,10
PHI,PHI vs. LAL,12/09/2022,W,265,133,48,90,53.3,18,40,45.0,19,22,86.4,7,35,42,30,14,2,23,30,11
LAL,LAL @ PHI,12/09/2022,L,265,122,44,88,50.0,11,31,35.5,23,30,76.7,7,30,37,29,12,4,21,23,-11
IND,IND vs. WAS,12/09/2022,W,240,121,43,85,50.6,18,41,43.9,17,20,85.0,13,27,40,23,7,2,12,21,10
WAS,WAS @ IND,12/09/2022,L,240,111,41,77,53.2,10,29,34.5,19,25,76.0,12,26,38,25,6,3,14,19,-10
